date,ticker,close
2024-04-10,MSFT,423.26
2024-04-11,MSFT,427.93
2024-04-12,MSFT,421.9
2024-04-15,MSFT,413.64
2024-04-16,MSFT,414.58
2024-04-17,MSFT,411.84
2024-04-18,MSFT,404.27
2024-04-19,MSFT,399.12
2024-04-22,MSFT,400.96
2024-04-23,MSFT,407.57
2024-04-24,MSFT,409.06
2024-04-25,MSFT,399.04
2024-04-26,MSFT,406.32
2024-04-29,MSFT,402.25
2024-04-30,MSFT,389.33
2024-05-01,MSFT,394.94
2024-05-02,MSFT,397.84
2024-05-03,MSFT,406.66
2024-05-06,MSFT,413.54
2024-05-07,MSFT,409.34
2024-05-08,MSFT,410.54
2024-05-09,MSFT,412.32
2024-05-10,MSFT,414.74
2024-05-13,MSFT,413.72
2024-05-14,MSFT,416.56
2024-05-15,MSFT,423.08
2024-05-16,MSFT,420.99
2024-05-17,MSFT,420.21
2024-05-20,MSFT,425.34
2024-05-21,MSFT,429.04
2024-05-22,MSFT,430.52
2024-05-23,MSFT,427
2024-05-24,MSFT,430.16
2024-05-28,MSFT,430.32
2024-05-29,MSFT,429.17
2024-05-30,MSFT,414.67
2024-05-31,MSFT,415.13
2024-06-03,MSFT,413.52
2024-06-04,MSFT,416.07
2024-06-05,MSFT,424.01
2024-06-06,MSFT,424.52
2024-06-07,MSFT,423.85
2024-06-10,MSFT,427.87
2024-06-11,MSFT,432.68
2024-06-12,MSFT,441.06
2024-06-13,MSFT,441.58
2024-06-14,MSFT,442.57
2024-06-17,MSFT,448.37
2024-06-18,MSFT,446.34
2024-06-20,MSFT,445.7
2024-06-21,MSFT,449.78
2024-06-24,MSFT,447.67
2024-06-25,MSFT,450.95
2024-06-26,MSFT,452.16
2024-06-27,MSFT,452.85
2024-06-28,MSFT,446.95
2024-07-01,MSFT,456.73
2024-07-02,MSFT,459.28
2024-07-03,MSFT,460.77
2024-07-05,MSFT,467.56
2024-07-08,MSFT,466.24
2024-07-09,MSFT,459.54
2024-07-10,MSFT,466.25
2024-07-11,MSFT,454.7
2024-07-12,MSFT,453.55
2024-07-15,MSFT,453.96
2024-07-16,MSFT,449.52
2024-07-17,MSFT,443.52
2024-07-18,MSFT,440.37
2024-07-19,MSFT,437.11
2024-07-22,MSFT,442.94
2024-07-23,MSFT,444.85
2024-07-24,MSFT,428.9
2024-07-25,MSFT,418.4
2024-07-26,MSFT,425.27
2024-07-29,MSFT,426.73
2024-07-30,MSFT,422.92
2024-07-31,MSFT,418.35
2024-08-01,MSFT,417.11
2024-08-02,MSFT,408.49
2024-08-05,MSFT,395.15
2024-08-06,MSFT,399.61
2024-08-07,MSFT,398.43
2024-08-08,MSFT,402.69
2024-08-09,MSFT,406.02
2024-08-12,MSFT,406.81
2024-08-13,MSFT,414.01
2024-08-14,MSFT,416.86
2024-08-15,MSFT,421.03
2024-08-16,MSFT,418.47
2024-08-19,MSFT,421.53
2024-08-20,MSFT,424.8
2024-08-21,MSFT,424.14
2024-08-22,MSFT,415.55
2024-08-23,MSFT,416.79
2024-08-26,MSFT,413.49
2024-08-27,MSFT,413.84
2024-08-28,MSFT,410.6
2024-08-29,MSFT,413.12
2024-08-30,MSFT,417.14
2024-09-03,MSFT,409.44
2024-09-04,MSFT,408.9
2024-09-05,MSFT,408.39
2024-09-06,MSFT,401.7
2024-09-09,MSFT,405.72
2024-09-10,MSFT,414.2
2024-09-11,MSFT,423.04
2024-09-12,MSFT,427
2024-09-13,MSFT,430.59
2024-09-16,MSFT,431.34
2024-09-17,MSFT,435.15
2024-09-18,MSFT,430.81
2024-09-19,MSFT,438.69
2024-09-20,MSFT,435.27
2024-09-23,MSFT,433.51
2024-09-24,MSFT,429.17
2024-09-25,MSFT,432.11
2024-09-26,MSFT,431.31
2024-09-27,MSFT,428.02
2024-09-30,MSFT,430.3
2024-10-01,MSFT,420.69
2024-10-02,MSFT,417.13
2024-10-03,MSFT,416.54
2024-10-04,MSFT,416.06
2024-10-07,MSFT,409.54
2024-10-08,MSFT,414.71
2024-10-09,MSFT,417.46
2024-10-10,MSFT,415.84
2024-10-11,MSFT,416.32
2024-10-14,MSFT,419.14
2024-10-15,MSFT,418.74
2024-10-16,MSFT,416.12
2024-10-17,MSFT,416.72
2024-10-18,MSFT,418.16
2024-10-21,MSFT,418.78
2024-10-22,MSFT,427.51
2024-10-23,MSFT,424.6
2024-10-24,MSFT,424.73
2024-10-25,MSFT,428.15
2024-10-28,MSFT,426.59
2024-10-29,MSFT,431.95
2024-10-30,MSFT,432.53
2024-10-31,MSFT,406.35
2024-11-01,MSFT,410.37
2024-11-04,MSFT,408.46
2024-11-05,MSFT,411.46
2024-11-06,MSFT,420.18
2024-11-07,MSFT,425.43
2024-11-08,MSFT,422.54
2024-11-11,MSFT,418.01
2024-11-12,MSFT,423.03
2024-11-13,MSFT,425.2
2024-11-14,MSFT,426.89
2024-11-15,MSFT,415
2024-11-18,MSFT,415.76
2024-11-19,MSFT,417.79
2024-11-20,MSFT,415.49
2024-11-21,MSFT,412.87
2024-11-22,MSFT,417
2024-11-25,MSFT,418.79
2024-11-26,MSFT,427.99
2024-11-27,MSFT,422.99
2024-11-29,MSFT,423.46
2024-12-02,MSFT,430.98
2024-12-03,MSFT,431.2
2024-12-04,MSFT,437.42
2024-12-05,MSFT,442.62
2024-12-06,MSFT,443.57
2024-12-09,MSFT,446.02
2024-12-10,MSFT,443.33
2024-12-11,MSFT,448.99
2024-12-12,MSFT,449.56
2024-12-13,MSFT,447.27
2024-12-16,MSFT,451.59
2024-12-17,MSFT,454.46
2024-12-18,MSFT,437.39
2024-12-19,MSFT,437.03
2024-12-20,MSFT,436.6
2024-12-23,MSFT,435.25
2024-12-24,MSFT,439.33
2024-12-26,MSFT,438.11
2024-12-27,MSFT,430.53
2024-12-30,MSFT,424.83
2024-12-31,MSFT,421.5
2025-01-02,MSFT,418.58
2025-01-03,MSFT,423.35
2025-01-06,MSFT,427.85
2025-01-07,MSFT,422.37
2025-01-08,MSFT,424.56
2025-01-10,MSFT,418.95
2025-01-13,MSFT,417.19
2025-01-14,MSFT,415.67
2025-01-15,MSFT,426.31
2025-01-16,MSFT,424.58
2025-01-17,MSFT,429.03
2025-01-21,MSFT,428.5
2025-01-22,MSFT,446.2
2025-01-23,MSFT,446.71
2025-01-24,MSFT,444.06
2025-01-27,MSFT,434.56
2025-01-28,MSFT,447.2
2025-01-29,MSFT,442.33
2025-01-30,MSFT,414.99
2025-01-31,MSFT,415.06
2025-02-03,MSFT,410.92
2025-02-04,MSFT,412.37
2025-02-05,MSFT,413.29
2025-02-06,MSFT,415.82
2025-02-07,MSFT,409.75
2025-02-10,MSFT,412.22
2025-02-11,MSFT,411.44
2025-02-12,MSFT,409.04
2025-02-13,MSFT,410.54
2025-02-14,MSFT,408.43
2025-02-18,MSFT,409.64
2025-02-19,MSFT,414.77
2025-02-20,MSFT,416.13
2025-02-21,MSFT,408.21
2025-02-24,MSFT,404
2025-02-25,MSFT,397.9
2025-02-26,MSFT,399.73
2025-02-27,MSFT,392.53
2025-02-28,MSFT,396.99
2025-03-03,MSFT,388.49
2025-03-04,MSFT,388.61
2025-03-05,MSFT,401.02
2025-03-06,MSFT,396.89
2025-03-07,MSFT,393.31
2025-03-10,MSFT,380.16
2025-03-11,MSFT,380.45
2025-03-12,MSFT,383.27
2025-03-13,MSFT,378.77
2025-03-14,MSFT,388.56
2025-03-17,MSFT,388.7
2025-03-18,MSFT,383.52
2025-03-19,MSFT,387.82
2025-03-20,MSFT,386.84
2025-03-21,MSFT,391.26
2025-03-24,MSFT,393.08
2025-03-25,MSFT,395.16
2025-03-26,MSFT,389.97
2025-03-27,MSFT,390.58
2025-03-28,MSFT,378.8
2025-03-31,MSFT,375.39
2025-04-01,MSFT,382.19
2025-04-02,MSFT,382.14
2025-04-03,MSFT,373.11
2025-04-04,MSFT,359.84
2025-04-07,MSFT,357.86
2025-04-08,MSFT,354.56
2025-04-09,MSFT,390.49
2025-04-10,MSFT,381.35
2025-04-11,MSFT,388.45
2025-04-14,MSFT,387.81
2025-04-15,MSFT,385.73
2025-04-16,MSFT,371.61
2025-04-17,MSFT,367.78
2025-04-21,MSFT,359.12
2025-04-22,MSFT,366.82
2025-04-23,MSFT,374.39
2025-04-24,MSFT,387.3
2025-04-25,MSFT,391.85
2025-04-28,MSFT,391.16
2025-04-29,MSFT,394.04
2025-04-30,MSFT,395.26
2025-05-01,MSFT,425.4
2025-05-02,MSFT,435.28
2025-05-05,MSFT,436.17
2025-05-06,MSFT,433.31
2025-05-07,MSFT,433.35
2025-05-08,MSFT,438.17
2025-05-09,MSFT,438.73
2025-05-12,MSFT,449.26
2025-05-13,MSFT,449.14
2025-05-14,MSFT,452.94
2025-05-15,MSFT,453.13
2025-05-16,MSFT,454.27
2025-05-19,MSFT,458.87
2025-05-20,MSFT,458.17
2025-05-21,MSFT,452.57
2025-05-22,MSFT,454.86
2025-05-23,MSFT,450.18
2025-05-27,MSFT,460.69
2025-05-28,MSFT,457.36
2025-05-29,MSFT,458.68
2025-05-30,MSFT,460.36
2025-06-02,MSFT,461.97
2025-06-03,MSFT,462.97
2025-06-04,MSFT,463.87
2025-06-05,MSFT,467.68
2025-06-06,MSFT,470.38
2025-06-09,MSFT,472.75
2025-06-10,MSFT,470.92
2025-06-11,MSFT,472.62
2025-06-12,MSFT,478.87
2025-06-13,MSFT,474.96
2025-06-16,MSFT,479.14
2025-06-17,MSFT,478.04
2025-06-18,MSFT,480.24
2025-06-20,MSFT,477.4
2025-06-23,MSFT,486
2025-06-24,MSFT,490.11
2025-06-25,MSFT,492.27
2025-06-26,MSFT,497.45
2025-06-27,MSFT,495.94
2025-06-30,MSFT,497.41
2025-07-01,MSFT,492.05
2025-07-02,MSFT,491.09
2025-07-03,MSFT,498.84
2025-07-07,MSFT,497.72
2025-07-08,MSFT,496.62
2025-07-09,MSFT,503.51
2025-07-10,MSFT,501.48
2025-07-11,MSFT,503.32
2025-07-14,MSFT,503.02
2025-07-15,MSFT,505.82
2025-07-16,MSFT,505.62
2025-07-17,MSFT,511.7
2025-07-18,MSFT,510.05
2025-07-21,MSFT,510.06
2025-07-22,MSFT,505.27
2025-07-23,MSFT,505.87
2025-07-24,MSFT,510.88
2025-07-25,MSFT,513.71
2025-07-28,MSFT,512.5
2025-07-29,MSFT,512.57
2025-07-30,MSFT,513.24
2025-07-31,MSFT,533.5
2025-08-01,MSFT,524.11
2025-08-04,MSFT,535.64
2025-08-05,MSFT,527.75
2025-08-06,MSFT,524.94
2025-08-07,MSFT,520.84
2025-08-08,MSFT,522.04
2025-08-11,MSFT,521.77
2025-08-12,MSFT,529.24
2025-08-13,MSFT,520.58
2025-08-14,MSFT,522.48
2025-08-15,MSFT,520.17
2025-08-18,MSFT,517.1
2025-08-19,MSFT,509.77
2025-08-20,MSFT,505.72
2025-08-21,MSFT,504.24
2025-08-22,MSFT,507.23
2025-08-25,MSFT,504.26
2025-08-26,MSFT,502.04
2025-08-27,MSFT,506.74
2025-08-28,MSFT,509.64
2025-08-29,MSFT,506.69
2025-09-02,MSFT,505.12
2025-09-03,MSFT,505.35
2025-09-04,MSFT,507.97
2025-09-05,MSFT,495
2025-09-08,MSFT,498.2
2025-09-09,MSFT,498.41
2025-09-10,MSFT,500.37
2025-09-11,MSFT,501.01
2025-09-12,MSFT,509.9
2025-09-15,MSFT,515.36
2025-09-16,MSFT,509.04
2025-09-17,MSFT,510.02
2025-09-18,MSFT,508.45
2025-09-19,MSFT,517.93
2025-09-22,MSFT,514.45
2025-09-23,MSFT,509.23
2025-09-24,MSFT,510.15
2025-09-25,MSFT,507.03
2025-09-26,MSFT,511.46
2025-09-29,MSFT,514.6
2025-09-30,MSFT,517.95
2025-10-01,MSFT,519.71
2025-10-02,MSFT,515.74
2025-10-03,MSFT,517.35
2025-10-06,MSFT,528.57
2025-10-07,MSFT,523.98
2025-10-08,MSFT,524.85
2025-10-09,MSFT,522.4
2025-10-10,MSFT,510.96
2025-10-13,MSFT,514.05
2025-10-14,MSFT,513.57
2025-10-15,MSFT,513.43
2025-10-16,MSFT,511.61
2025-10-17,MSFT,513.58
2025-10-20,MSFT,516.79
2025-10-21,MSFT,517.66
2025-10-22,MSFT,520.54
2025-10-23,MSFT,520.56
2025-10-24,MSFT,523.61
2025-10-27,MSFT,531.52
2025-10-28,MSFT,542.07
2025-10-29,MSFT,541.55
2025-10-30,MSFT,525.76
2025-10-31,MSFT,517.81
2025-11-03,MSFT,517.03
2025-11-04,MSFT,514.33
2025-11-05,MSFT,507.16
2025-11-06,MSFT,497.1
2025-11-07,MSFT,496.82
2025-11-10,MSFT,506
2025-11-11,MSFT,508.68
2025-11-12,MSFT,511.14
2025-11-13,MSFT,503.29
2025-11-14,MSFT,510.18
2025-11-17,MSFT,507.49
2025-11-18,MSFT,493.79
2025-11-19,MSFT,487.12
2025-11-20,MSFT,478.43
2025-11-21,MSFT,472.12
2025-11-24,MSFT,474
2025-11-25,MSFT,476.99
2025-11-26,MSFT,485.5
2025-11-28,MSFT,492.01
2025-12-01,MSFT,486.74
2025-12-02,MSFT,490
2025-12-03,MSFT,477.73
2025-12-04,MSFT,480.84
2025-12-05,MSFT,483.16
2025-12-08,MSFT,491.02
2025-12-09,MSFT,492.02
2025-12-10,MSFT,478.56
2025-12-11,MSFT,483.47
2025-12-12,MSFT,478.53
2025-12-15,MSFT,474.82
2025-12-16,MSFT,476.39
2025-12-17,MSFT,476.12
2025-12-18,MSFT,483.98
2025-12-19,MSFT,485.92
2025-12-22,MSFT,484.92
2025-12-23,MSFT,486.85
2025-12-24,MSFT,488.02
2025-12-26,MSFT,487.71
2025-12-29,MSFT,487.1
2025-12-30,MSFT,487.48
2025-12-31,MSFT,483.62
2026-01-02,MSFT,472.94
2026-01-05,MSFT,472.85
2026-01-06,MSFT,478.51
2026-01-07,MSFT,483.47
2026-01-08,MSFT,478.11
2026-01-09,MSFT,479.28
2026-01-12,MSFT,477.18
2026-01-13,MSFT,470.67
2026-01-14,MSFT,459.38
2026-01-15,MSFT,456.66
2026-01-16,MSFT,459.86
2026-01-20,MSFT,454.52
2026-01-21,MSFT,444.11
2026-01-22,MSFT,451.14
2026-01-23,MSFT,465.95
2026-01-26,MSFT,470.28
2026-01-27,MSFT,480.58
2026-01-28,MSFT,481.63
2026-01-29,MSFT,433.5
2026-01-30,MSFT,430.29
2026-02-02,MSFT,423.37
2026-02-03,MSFT,411.21
2026-02-04,MSFT,414.19
2026-02-05,MSFT,393.67
2026-02-06,MSFT,401.14
2026-02-09,MSFT,413.6
2026-02-10,MSFT,413.27
2026-02-11,MSFT,404.37
2026-02-12,MSFT,401.84
2026-02-13,MSFT,401.32
2026-02-17,MSFT,396.86
2026-02-18,MSFT,399.6
2026-02-19,MSFT,398.46
2026-02-20,MSFT,397.23
2026-02-23,MSFT,384.47
2026-02-24,MSFT,389
2026-02-25,MSFT,400.6
2026-02-26,MSFT,401.72
2026-02-27,MSFT,392.74
2026-03-02,MSFT,398.55
2026-03-03,MSFT,403.93
2026-03-04,MSFT,405.2
2026-03-05,MSFT,410.68
2026-03-06,MSFT,408.96
2026-03-09,MSFT,409.41
2026-03-10,MSFT,405.76
2026-03-11,MSFT,404.88
2026-03-12,MSFT,401.86
2026-03-13,MSFT,395.55
2026-03-16,MSFT,399.95
2026-03-17,MSFT,399.41
2026-03-18,MSFT,391.79
2026-03-19,MSFT,389.02
2026-03-20,MSFT,381.87
2026-03-23,MSFT,383
2026-03-24,MSFT,372.74
2026-03-25,MSFT,371.04
2026-03-26,MSFT,365.97
2026-03-27,MSFT,356.77
2026-03-30,MSFT,358.96
2026-03-31,MSFT,370.17
2026-04-01,MSFT,369.37
2026-04-02,MSFT,373.46
2026-04-06,MSFT,372.88
2026-04-07,MSFT,372.29
2026-04-08,MSFT,374.33
2026-04-09,MSFT,373.07
2026-04-10,MSFT,370.87
2026-04-13,MSFT,384.37
2026-04-14,MSFT,393.11
2026-04-15,MSFT,411.22
2026-04-16,MSFT,420.26
2026-04-17,MSFT,422.79
2026-04-20,MSFT,418.07
2026-04-21,MSFT,424.16
2026-04-22,MSFT,432.92
2026-04-23,MSFT,415.75
2026-04-24,MSFT,424.62
2026-04-27,MSFT,424.82
2026-04-28,MSFT,429.25
2026-04-29,MSFT,424.46
2026-04-30,MSFT,407.78
2026-05-01,MSFT,414.44
2026-05-04,MSFT,413.62
2026-05-05,MSFT,411.38
2026-05-06,MSFT,413.96
2026-05-07,MSFT,420.77
2026-05-08,MSFT,415.12
2026-05-11,MSFT,412.66
2026-05-12,MSFT,407.77
2026-05-13,MSFT,405.21
2026-05-14,MSFT,409.43
2026-05-15,MSFT,421.92
2026-05-18,MSFT,423.54
2026-05-19,MSFT,417.42
2026-05-20,MSFT,421.06
2026-05-21,MSFT,419.09
2026-05-22,MSFT,418.57
2026-05-26,MSFT,416.03
2026-05-27,MSFT,412.67
2026-05-28,MSFT,426.99
2026-05-29,MSFT,450.24
2026-06-01,MSFT,460.52
2026-06-02,MSFT,441.31
2026-06-03,MSFT,427.34
2026-06-04,MSFT,428.05
2026-06-05,MSFT,416.67
2026-06-08,MSFT,411.74
2026-06-09,MSFT,403.41
2026-06-10,MSFT,397.36
2026-06-11,MSFT,390.34
2026-06-12,MSFT,390.74
2026-06-15,MSFT,399.76
2026-06-16,MSFT,393.83
2026-06-17,MSFT,378.91
2026-06-18,MSFT,379.4
2026-06-22,MSFT,367.34
2026-06-23,MSFT,373.94
2026-06-24,MSFT,365.46
2026-06-25,MSFT,352.83
2026-06-26,MSFT,372.97
2026-06-29,MSFT,368.57
2026-06-30,MSFT,373.02
2026-07-01,MSFT,384.28
2026-07-02,MSFT,390.49
2026-07-06,MSFT,386.74
2026-07-07,MSFT,388.84
2026-07-08,MSFT,383.34
2026-07-09,MSFT,384.36
2026-07-10,MSFT,385.1
2026-07-13,MSFT,390.99
2026-07-14,MSFT,384.93
2026-07-15,MSFT,395.63
2026-07-16,MSFT,401.1
2026-07-17,MSFT,393.82
2026-07-20,MSFT,402.29
2026-07-21,MSFT,397.75
2026-07-22,MSFT,390.34
2026-07-23,MSFT,381.58
2026-07-24,MSFT,381.7
2026-07-27,MSFT,389.1
2026-07-28,MSFT,393.35
2026-07-29,MSFT,390.54
2026-07-30,MSFT,451.1
2026-07-31,MSFT,464.72
2026-08-03,MSFT,487.65
2026-08-04,MSFT,492.81
2026-08-05,MSFT,487.46
2026-08-06,MSFT,499.86
2026-08-07,MSFT,499.99
2026-08-10,MSFT,506.06
2026-08-11,MSFT,503.81
2026-08-12,MSFT,492.43
2026-08-13,MSFT,496.88
2026-08-14,MSFT,495.4
2026-08-17,MSFT,480.35
2026-08-18,MSFT,481.63
2026-08-19,MSFT,484.31
2026-08-20,MSFT,481.15
2026-08-21,MSFT,483.24
2026-08-24,MSFT,487.31
2026-08-25,MSFT,491.71
2026-08-26,MSFT,496.37
2026-08-27,MSFT,505.06
2026-08-28,MSFT,513.53
2026-08-31,MSFT,507.29
2026-09-01,MSFT,501.02
2026-09-02,MSFT,496.82
2026-09-03,MSFT,510.12
2026-09-04,MSFT,499.7
2026-09-08,MSFT,493.95
2026-09-09,MSFT,491.65
2026-09-10,MSFT,492.44
2026-09-11,MSFT,495.63
2026-09-14,MSFT,505.41
2026-09-15,MSFT,497.12
2026-09-16,MSFT,490.3
2026-09-17,MSFT,497.75
2026-09-18,MSFT,493.78
2022-01-03,AMZN,170.4045
2022-01-04,AMZN,167.522
2022-01-05,AMZN,164.357
2022-01-06,AMZN,163.254
2022-01-07,AMZN,162.554
2022-01-10,AMZN,161.486
2022-01-11,AMZN,165.362
2022-01-12,AMZN,165.207
2022-01-13,AMZN,161.214
2022-01-14,AMZN,162.138
2022-01-18,AMZN,158.9175
2022-01-19,AMZN,156.299
2022-01-20,AMZN,151.6675
2022-01-21,AMZN,142.643
2022-01-24,AMZN,144.544
2022-01-25,AMZN,139.986
2022-01-26,AMZN,138.8725
2022-01-27,AMZN,139.6375
2022-01-28,AMZN,143.978
2022-01-31,AMZN,149.5735
2022-02-01,AMZN,151.1935
2022-02-02,AMZN,150.6125
2022-02-03,AMZN,138.8455
2022-02-04,AMZN,157.6395
2022-02-07,AMZN,157.9355
2022-02-08,AMZN,161.4135
2022-02-09,AMZN,161.1895
2022-02-10,AMZN,159.0035
2022-02-11,AMZN,153.2935
2022-02-14,AMZN,155.167
2022-02-15,AMZN,156.5105
2022-02-16,AMZN,158.1005
2022-02-17,AMZN,154.6525
2022-02-18,AMZN,152.6015
2022-02-22,AMZN,150.1975
2022-02-23,AMZN,144.827
2022-02-24,AMZN,151.358
2022-02-25,AMZN,153.7885
2022-02-28,AMZN,153.563
2022-03-01,AMZN,151.142
2022-03-02,AMZN,152.0525
2022-03-03,AMZN,147.8985
2022-03-04,AMZN,145.641
2022-03-07,AMZN,137.453
2022-03-08,AMZN,136.0145
2022-03-09,AMZN,139.279
2022-03-10,AMZN,146.8175
2022-03-11,AMZN,145.5245
2022-03-14,AMZN,141.853
2022-03-15,AMZN,147.3665
2022-03-16,AMZN,153.104
2022-03-17,AMZN,157.239
2022-03-18,AMZN,161.2505
2022-03-21,AMZN,161.4915
2022-03-22,AMZN,164.889
2022-03-23,AMZN,163.408
2022-03-24,AMZN,163.6495
2022-03-25,AMZN,164.7735
2022-03-28,AMZN,168.9905
2022-03-29,AMZN,169.315
2022-03-30,AMZN,166.301
2022-03-31,AMZN,162.9975
2022-04-01,AMZN,163.56
2022-04-04,AMZN,168.3465
2022-04-05,AMZN,164.055
2022-04-06,AMZN,158.756
2022-04-07,AMZN,157.7845
2022-04-08,AMZN,154.4605
2022-04-11,AMZN,151.122
2022-04-12,AMZN,150.7875
2022-04-13,AMZN,155.541
2022-04-14,AMZN,151.7065
2022-04-18,AMZN,152.785
2022-04-19,AMZN,158.1155
2022-04-20,AMZN,153.998
2022-04-21,AMZN,148.296
2022-04-22,AMZN,144.35
2022-04-25,AMZN,146.074
2022-04-26,AMZN,139.391
2022-04-27,AMZN,138.167
2022-04-28,AMZN,144.5965
2022-04-29,AMZN,124.2815
2022-05-02,AMZN,124.5
2022-05-03,AMZN,124.2535
2022-05-04,AMZN,125.9285
2022-05-05,AMZN,116.407
2022-05-06,AMZN,114.7725
2022-05-09,AMZN,108.789
2022-05-10,AMZN,108.859
2022-05-11,AMZN,105.372
2022-05-12,AMZN,106.9305
2022-05-13,AMZN,113.055
2022-05-16,AMZN,110.8105
2022-05-17,AMZN,115.3685
2022-05-18,AMZN,107.1125
2022-05-19,AMZN,107.319
2022-05-20,AMZN,107.591
2022-05-23,AMZN,107.557
2022-05-24,AMZN,104.1
2022-05-25,AMZN,106.775
2022-05-26,AMZN,111.0775
2022-05-27,AMZN,115.1465
2022-05-31,AMZN,120.2095
2022-06-01,AMZN,121.684
2022-06-02,AMZN,125.511
2022-06-03,AMZN,122.35
2022-06-06,AMZN,124.79
2022-06-07,AMZN,123
2022-06-08,AMZN,121.18
2022-06-09,AMZN,116.15
2022-06-10,AMZN,109.65
2022-06-13,AMZN,103.67
2022-06-14,AMZN,102.31
2022-06-15,AMZN,107.67
2022-06-16,AMZN,103.66
2022-06-17,AMZN,106.22
2022-06-21,AMZN,108.68
2022-06-22,AMZN,108.95
2022-06-23,AMZN,112.44
2022-06-24,AMZN,116.46
2022-06-27,AMZN,113.22
2022-06-28,AMZN,107.4
2022-06-29,AMZN,108.92
2022-06-30,AMZN,106.21
2022-07-01,AMZN,109.56
2022-07-05,AMZN,113.5
2022-07-06,AMZN,114.33
2022-07-07,AMZN,116.33
2022-07-08,AMZN,115.54
2022-07-11,AMZN,111.75
2022-07-12,AMZN,109.22
2022-07-13,AMZN,110.4
2022-07-14,AMZN,110.63
2022-07-15,AMZN,113.55
2022-07-18,AMZN,113.76
2022-07-19,AMZN,118.21
2022-07-20,AMZN,122.77
2022-07-21,AMZN,124.63
2022-07-22,AMZN,122.42
2022-07-25,AMZN,121.14
2022-07-26,AMZN,114.81
2022-07-27,AMZN,120.97
2022-07-28,AMZN,122.28
2022-07-29,AMZN,134.95
2022-08-01,AMZN,135.39
2022-08-02,AMZN,134.16
2022-08-03,AMZN,139.52
2022-08-04,AMZN,142.57
2022-08-05,AMZN,140.8
2022-08-08,AMZN,139.41
2022-08-09,AMZN,137.83
2022-08-10,AMZN,142.69
2022-08-11,AMZN,140.64
2022-08-12,AMZN,143.55
2022-08-15,AMZN,143.18
2022-08-16,AMZN,144.78
2022-08-17,AMZN,142.1
2022-08-18,AMZN,142.3
2022-08-19,AMZN,138.23
2022-08-22,AMZN,133.22
2022-08-23,AMZN,133.62
2022-08-24,AMZN,133.8
2022-08-25,AMZN,137.28
2022-08-26,AMZN,130.75
2022-08-29,AMZN,129.79
2022-08-30,AMZN,128.73
2022-08-31,AMZN,126.77
2022-09-01,AMZN,127.82
2022-09-02,AMZN,127.51
2022-09-06,AMZN,126.11
2022-09-07,AMZN,129.48
2022-09-08,AMZN,129.82
2022-09-09,AMZN,133.27
2022-09-12,AMZN,136.45
2022-09-13,AMZN,126.82
2022-09-14,AMZN,128.55
2022-09-15,AMZN,126.28
2022-09-16,AMZN,123.53
2022-09-19,AMZN,124.66
2022-09-20,AMZN,122.19
2022-09-21,AMZN,118.54
2022-09-22,AMZN,117.31
2022-09-23,AMZN,113.78
2022-09-26,AMZN,115.15
2022-09-27,AMZN,114.41
2022-09-28,AMZN,118.01
2022-09-29,AMZN,114.8
2022-09-30,AMZN,113
2022-10-03,AMZN,115.88
2022-10-04,AMZN,121.09
2022-10-05,AMZN,120.95
2022-10-06,AMZN,120.3
2022-10-07,AMZN,114.56
2022-10-10,AMZN,113.67
2022-10-11,AMZN,112.21
2022-10-12,AMZN,112.9
2022-10-13,AMZN,112.53
2022-10-14,AMZN,106.9
2022-10-17,AMZN,113.79
2022-10-18,AMZN,116.36
2022-10-19,AMZN,115.07
2022-10-20,AMZN,115.25
2022-10-21,AMZN,119.32
2022-10-24,AMZN,119.82
2022-10-25,AMZN,120.6
2022-10-26,AMZN,115.66
2022-10-27,AMZN,110.96
2022-10-28,AMZN,103.41
2022-10-31,AMZN,102.44
2022-11-01,AMZN,96.79
2022-11-02,AMZN,92.12
2022-11-03,AMZN,89.3
2022-11-04,AMZN,90.98
2022-11-07,AMZN,90.53
2022-11-08,AMZN,89.98
2022-11-09,AMZN,86.14
2022-11-10,AMZN,96.63
2022-11-11,AMZN,100.79
2022-11-14,AMZN,98.49
2022-11-15,AMZN,98.94
2022-11-16,AMZN,97.12
2022-11-17,AMZN,94.85
2022-11-18,AMZN,94.14
2022-11-21,AMZN,92.46
2022-11-22,AMZN,93.2
2022-11-23,AMZN,94.13
2022-11-25,AMZN,93.41
2022-11-28,AMZN,93.95
2022-11-29,AMZN,92.42
2022-11-30,AMZN,96.54
2022-12-01,AMZN,95.5
2022-12-02,AMZN,94.13
2022-12-05,AMZN,91.01
2022-12-06,AMZN,88.25
2022-12-07,AMZN,88.46
2022-12-08,AMZN,90.35
2022-12-09,AMZN,89.09
2022-12-12,AMZN,90.55
2022-12-13,AMZN,92.49
2022-12-14,AMZN,91.58
2022-12-15,AMZN,88.45
2022-12-16,AMZN,87.86
2022-12-19,AMZN,84.92
2022-12-20,AMZN,85.19
2022-12-21,AMZN,86.77
2022-12-22,AMZN,83.79
2022-12-23,AMZN,85.25
2022-12-27,AMZN,83.04
2022-12-28,AMZN,81.82
2022-12-29,AMZN,84.18
2022-12-30,AMZN,84
2023-01-03,AMZN,85.82
2023-01-04,AMZN,85.14
2023-01-05,AMZN,83.12
2023-01-06,AMZN,86.08
2023-01-09,AMZN,87.36
2023-01-10,AMZN,89.87
2023-01-11,AMZN,95.09
2023-01-12,AMZN,95.27
2023-01-13,AMZN,98.12
